MSG_TYPE,MMSI,NAME,IMO_NUMBER,CALL_SIGN,LAT_AVG,LON_AVG,PERIOD,SPEED_KNOTS,COG_DEG,HEADING_DEG,NAV_STATUS,NAV_SENSOR,SHIP_AND_CARGO_TYPE,DRAUGHT,DIM_BOW,DIM_STERN,DIM_PORT,DIM_STARBOARD,MMSI_COUNTRY_CD,RECEIVER
18,367474730,LA DOLCE VITA,None,WDF6483,37.781512,-122.385586,2019-01-01 20:20:00.000,1.8,194.5,None,None,None,36,None,115,1,2,12,US,VTS11-SF-PSP
18,367521620,MAGRATHEA,None,WDG3019,37.671570,-122.378482,2019-01-01 20:20:00.000,4.2,136.4,None,None,None,36,None,11,0,2,1,US,None
18,367556560,HYPERFISH,None,WDG6398,37.808877,-122.417767,2019-01-01 20:20:00.000,0.0,None,None,None,None,30,None,3,9,2,2,US,D11MN-SF-PREBS1
1,367733650,FIREBOAT 3,0,WDI7931,37.790516,-122.388287,2019-01-01 20:20:00.000,0.0,245.9,246,0,1,51,3.0,0,0,0,0,US,D11MN-SF-EAGBS1
18,367770220,INCOGNITO,None,WDJ3670,37.672822,-122.379766,2019-01-01 20:20:00.000,0.0,190.6,None,None,None,36,None,15,0,0,4,US,D11MN-SF-EAGBS1
3,367833000,CAPELLA,7223508,NBXO,37.748413,-122.379654,2019-01-01 20:20:00.000,0.0,274.3,None,5,1,70,7.5,45,243,11,21,US,D11MN-SF-PREBS1
3,368992000,ALGOL,7303205,NAMW,37.748049,-122.383153,2019-01-01 20:20:00.000,0.0,0.0,265,5,1,70,9.0,45,243,11,21,US,None
18,235088685,AC-RELIANCE,None,2EWE5,37.502345,-122.480930,2019-01-01 20:25:00.000,0.0,147.7,None,None,None,37,None,4,5,1,2,GB,D11MN-SF-EAGBS1
3,303865000,CG ASPEN,9259147,NTUG,37.808607,-122.360935,2019-01-01 20:25:00.000,0.0,268.5,178,5,0,55,4.0,21,47,9,5,US,VTS11-SF-WGE1
18,338109287,GRACE,None, ,37.780870,-122.387164,2019-01-01 20:25:00.000,0.0,0.0,None,None,None,36,None,11,3,2,2,US,None
18,338141808,FISHING LUHRS,None, ,37.501552,-122.481202,2019-01-01 20:25:00.000,0.0,0.0,None,None,None,37,None,7,5,3,1,US,None
18,338166398,LADY FISH,None, ,37.778577,-122.386930,2019-01-01 20:25:00.000,0.0,93.7,None,None,None,37,None,4,5,2,2,US,VTS11-SF-PSP
18,338167545,STARFIRE,None, ,37.502303,-122.484919,2019-01-01 20:25:00.000,0.0,94.2,None,None,None,36,None,6,6,2,2,US,D11MN-SF-EAGBS1
18,338186589,COASTAL MOON,None, ,37.780434,-122.386813,2019-01-01 20:25:00.000,0.0,115.4,None,None,None,36,None,13,0,4,0,US,D11MN-SF-EAGBS1
18,338186925,TYEE,None,WDI2971,37.502361,-122.480294,2019-01-01 20:25:00.000,0.0,67.6,None,None,None,30,None,3,6,1,2,US,D11MN-SF-EAGBS1
18,338189924,DARK SIDE,None, ,37.806645,-122.446067,2019-01-01 20:25:00.000,0.0,None,None,None,None,37,None,7,12,3,2,US,D11MN-SF-PTSBS1
18,338253266,ESKENAS,None, ,37.807370,-122.441227,2019-01-01 20:25:00.000,0.0,94.0,None,None,None,36,None,8,5,0,3,US,D11MN-SF-PREBS1
3,338309000,YACHT LADY,0,WDA2527,37.672102,-122.380271,2019-01-01 20:25:00.000,0.0,None,None,5,15,37,3.0,0,0,0,0,US,None
18,338311146,CHALUTIER,None, ,37.797816,-122.394352,2019-01-01 20:25:00.000,.1,119.5,None,None,None,37,None,9,4,2,2,US,VTS11-SF-MTT1
18,338311357,FREEDOM 2,None, ,37.806120,-122.446910,2019-01-01 20:25:00.000,0.0,None,None,None,None,36,None,14,0,2,0,US,D11MN-SF-PTSBS1
18,338326777,GEMMA DEL MAR,None, ,37.780481,-122.386041,2019-01-01 20:25:00.000,0.0,None,None,None,None,36,None,13,0,0,2,US,None
1,366975760,ROYAL_PRINCE,0, ,37.809481,-122.415066,2019-01-01 20:25:00.000,0.0,290.9,None,0,15,99,0.0,8,17,6,3,US,D11MN-SF-BUSBS1
1,366985290,ROYAL STAR,0,WCY6432,37.809517,-122.412088,2019-01-01 20:25:00.000,0.0,14.2,None,0,1,60,2.4,10,20,5,5,US,VTS11-SF-WGE1
3,367165570,SAM,9173496,WDD5908,37.802837,-122.397662,2019-01-01 20:25:00.000,0.0,305.9,54,5,1,52,4.9,19,14,6,6,US,VTS08-PA-TXP2
1,367301480,VALOR,9409924,WDD8691,37.802473,-122.398265,2019-01-01 20:25:00.000,0.0,209.6,235,0,1,52,5.5,15,3,3,10,US,D11MN-SF-PTSBS1
1,367425230,CALIFORNIA SPIRIT,0,WDF2131,37.781467,-122.386531,2019-01-01 20:25:00.000,0.0,244.4,None,0,15,6,1.9,0,0,0,0,US,VTS11-SF-MTT1
3,367431840,AD ASTRA,0,WDF2783,37.502391,-122.480500,2019-01-01 20:25:00.000,0.0,None,177,5,3,36,1.2,3,5,1,1,US,None
18,367474730,LA DOLCE VITA,None,WDF6483,37.783881,-122.382356,2019-01-01 20:25:00.000,4.5,44.4,None,None,None,36,None,115,1,2,12,US,VTS11-SF-PSP
18,367521620,MAGRATHEA,None,WDG3019,37.672539,-122.369684,2019-01-01 20:25:00.000,5.8,60.2,None,None,None,36,None,11,0,2,1,US,None
18,367556560,HYPERFISH,None,WDG6398,37.808878,-122.417774,2019-01-01 20:25:00.000,0.0,None,None,None,None,30,None,3,9,2,2,US,D11MN-SF-PREBS1
18,367648130,BOATOPIA,None,WDJ9592,37.673353,-122.380185,2019-01-01 20:25:00.000,.3,261.7,None,None,None,36,None,6,5,3,0,US,D11MN-SF-EAGBS1
1,367733650,FIREBOAT 3,0,WDI7931,37.790494,-122.388228,2019-01-01 20:25:00.000,0.0,213.4,246,0,1,51,3.0,0,0,0,0,US,D11MN-SF-EAGBS1
18,367770220,INCOGNITO,None,WDJ3670,37.672820,-122.379757,2019-01-01 20:25:00.000,0.0,190.6,None,None,None,36,None,15,0,0,4,US,D11MN-SF-EAGBS1
3,367833000,CAPELLA,7223508,NBXO,37.748443,-122.379652,2019-01-01 20:25:00.000,0.0,274.3,None,5,1,70,7.5,45,243,11,21,US,D11MN-SF-PREBS1
3,368992000,ALGOL,7303205,NAMW,37.748065,-122.383157,2019-01-01 20:25:00.000,0.0,0.0,265,5,1,70,9.0,45,243,11,21,US,None
18,235088685,AC-RELIANCE,None,2EWE5,37.502340,-122.480932,2019-01-01 20:30:00.000,0.0,74.7,None,None,None,37,None,4,5,1,2,GB,D11MN-SF-EAGBS1
3,303865000,CG ASPEN,9259147,NTUG,37.808603,-122.360937,2019-01-01 20:30:00.000,0.0,269.0,179,5,0,55,4.0,21,47,9,5,US,VTS11-SF-WGE1
18,338109287,GRACE,None, ,37.780865,-122.387220,2019-01-01 20:30:00.000,0.0,0.0,None,None,None,36,None,11,3,2,2,US,None
18,338121671,CALLIOPE,None, ,37.807431,-122.400380,2019-01-01 20:30:00.000,5.2,130.1,None,None,None,37,None,4,8,4,1,US,None
18,338166398,LADY FISH,None, ,37.778576,-122.386933,2019-01-01 20:30:00.000,0.0,93.7,None,None,None,37,None,4,5,2,2,US,VTS11-SF-PSP
18,338167545,STARFIRE,None, ,37.502304,-122.484919,2019-01-01 20:30:00.000,0.0,94.2,None,None,None,36,None,6,6,2,2,US,D11MN-SF-EAGBS1
18,338186589,COASTAL MOON,None, ,37.780425,-122.386784,2019-01-01 20:30:00.000,0.0,115.4,None,None,None,36,None,13,0,4,0,US,D11MN-SF-EAGBS1
18,338186925,TYEE,None,WDI2971,37.502360,-122.480290,2019-01-01 20:30:00.000,0.0,67.6,None,None,None,30,None,3,6,1,2,US,D11MN-SF-EAGBS1
18,338189924,DARK SIDE,None, ,37.806619,-122.446051,2019-01-01 20:30:00.000,0.0,None,None,None,None,37,None,7,12,3,2,US,D11MN-SF-PTSBS1
18,338253266,ESKENAS,None, ,37.807364,-122.441233,2019-01-01 20:30:00.000,.1,94.0,None,None,None,36,None,8,5,0,3,US,D11MN-SF-PREBS1
18,338300727,RETAINED EARNINGS,None, ,37.805966,-122.443577,2019-01-01 20:30:00.000,0.0,228.2,None,None,None,37,None,3,2,1,1,US,D11MN-SF-PREBS1
18,338303904,PACIFIC SNAPPER,None, ,37.501505,-122.484595,2019-01-01 20:30:00.000,0.0,177.5,None,None,None,37,None,3,7,2,2,US,None
3,338309000,YACHT LADY,0,WDA2527,37.672113,-122.380272,2019-01-01 20:30:00.000,0.0,None,None,5,15,37,3.0,0,0,0,0,US,None
18,338311146,CHALUTIER,None, ,37.797815,-122.394360,2019-01-01 20:30:00.000,.1,56.3,None,None,None,37,None,9,4,2,2,US,VTS11-SF-MTT1
18,338311357,FREEDOM 2,None, ,37.806634,-122.444942,2019-01-01 20:30:00.000,2.2,66.0,None,None,None,36,None,14,0,2,0,US,D11MN-SF-PTSBS1
18,338326777,GEMMA DEL MAR,None, ,37.780471,-122.386044,2019-01-01 20:30:00.000,0.0,None,None,None,None,36,None,13,0,0,2,US,None
1,366975760,ROYAL_PRINCE,0, ,37.809470,-122.415055,2019-01-01 20:30:00.000,0.0,257.9,None,0,15,99,0.0,8,17,6,3,US,D11MN-SF-BUSBS1
1,366985290,ROYAL STAR,0,WCY6432,37.809505,-122.412094,2019-01-01 20:30:00.000,0.0,14.2,None,0,1,60,2.4,10,20,5,5,US,VTS11-SF-WGE1
3,367165570,SAM,9173496,WDD5908,37.802825,-122.397651,2019-01-01 20:30:00.000,0.0,162.7,54,5,1,52,4.9,19,14,6,6,US,VTS08-PA-TXP2
1,367301480,VALOR,9409924,WDD8691,37.802493,-122.398285,2019-01-01 20:30:00.000,0.0,218.4,235,0,1,52,5.5,15,3,3,10,US,D11MN-SF-PTSBS1
1,367425230,CALIFORNIA SPIRIT,0,WDF2131,37.781456,-122.386507,2019-01-01 20:30:00.000,0.0,235.5,None,0,15,6,1.9,0,0,0,0,US,VTS11-SF-MTT1
3,367431840,AD ASTRA,0,WDF2783,37.502386,-122.480499,2019-01-01 20:30:00.000,0.0,None,178,5,3,36,1.2,3,5,1,1,US,None
18,367474730,LA DOLCE VITA,None,WDF6483,37.789126,-122.380275,2019-01-01 20:30:00.000,3.5,345.8,None,None,None,36,None,115,1,2,12,US,VTS11-SF-PSP
18,367521620,MAGRATHEA,None,WDG3019,37.678430,-122.364598,2019-01-01 20:30:00.000,6.2,19.3,None,None,None,36,None,11,0,2,1,US,None
18,367556560,HYPERFISH,None,WDG6398,37.808883,-122.417784,2019-01-01 20:30:00.000,.1,None,None,None,None,30,None,3,9,2,2,US,D11MN-SF-PREBS1
18,367648130,BOATOPIA,None,WDJ9592,37.673344,-122.380171,2019-01-01 20:30:00.000,.1,261.7,None,None,None,36,None,6,5,3,0,US,D11MN-SF-EAGBS1
1,367733650,FIREBOAT 3,0,WDI7931,37.790503,-122.388259,2019-01-01 20:30:00.000,0.0,180.7,246,0,1,51,3.0,0,0,0,0,US,D11MN-SF-EAGBS1
18,367770220,INCOGNITO,None,WDJ3670,37.672818,-122.379752,2019-01-01 20:30:00.000,0.0,190.6,None,None,None,36,None,15,0,0,4,US,D11MN-SF-EAGBS1
3,367833000,CAPELLA,7223508,NBXO,37.748396,-122.379635,2019-01-01 20:30:00.000,0.0,274.3,None,5,1,70,7.5,45,243,11,21,US,D11MN-SF-PREBS1
1,368060190,P/V_GOLDEN_GATE,0,WDK4954,37.800859,-122.378946,2019-01-01 20:30:00.000,22.4,278.8,None,15,15,50,0.0,14,7,4,2,US,D11MN-SF-EAGBS1
3,368992000,ALGOL,7303205,NAMW,37.748111,-122.383119,2019-01-01 20:30:00.000,0.0,0.0,265,5,1,70,9.0,45,243,11,21,US,None
18,235088685,AC-RELIANCE,None,2EWE5,37.502348,-122.480944,2019-01-01 20:35:00.000,0.0,66.1,None,None,None,37,None,4,5,1,2,GB,D11MN-SF-EAGBS1
3,303865000,CG ASPEN,9259147,NTUG,37.808605,-122.360937,2019-01-01 20:35:00.000,0.0,267.0,177,5,0,55,4.0,21,47,9,5,US,VTS11-SF-WGE1
18,338109287,GRACE,None, ,37.780884,-122.387177,2019-01-01 20:35:00.000,0.0,83.9,None,None,None,36,None,11,3,2,2,US,None
18,338121671,CALLIOPE,None, ,37.801942,-122.394694,2019-01-01 20:35:00.000,5.1,147.0,None,None,None,37,None,4,8,4,1,US,None
18,338141808,FISHING LUHRS,None, ,37.501563,-122.481205,2019-01-01 20:35:00.000,0.0,115.6,None,None,None,37,None,7,5,3,1,US,None
18,338166398,LADY FISH,None, ,37.778563,-122.386942,2019-01-01 20:35:00.000,0.0,93.7,None,None,None,37,None,4,5,2,2,US,VTS11-SF-PSP
18,338167545,STARFIRE,None, ,37.502298,-122.484919,2019-01-01 20:35:00.000,0.0,94.2,None,None,None,36,None,6,6,2,2,US,D11MN-SF-EAGBS1
18,338171267,QUE SERA SERA,None, ,37.501576,-122.481520,2019-01-01 20:35:00.000,0.0,125.0,None,None,None,30,None,6,6,2,2,US,None
18,338186589,COASTAL MOON,None, ,37.780415,-122.386807,2019-01-01 20:35:00.000,0.0,115.4,None,None,None,36,None,13,0,4,0,US,D11MN-SF-EAGBS1
18,338186925,TYEE,None,WDI2971,37.502360,-122.480290,2019-01-01 20:35:00.000,0.0,67.6,None,None,None,30,None,3,6,1,2,US,D11MN-SF-EAGBS1
18,338189924,DARK SIDE,None, ,37.806600,-122.446059,2019-01-01 20:35:00.000,0.0,None,None,None,None,37,None,7,12,3,2,US,D11MN-SF-PTSBS1
18,338253266,ESKENAS,None, ,37.807376,-122.441240,2019-01-01 20:35:00.000,0.0,94.0,None,None,None,36,None,8,5,0,3,US,D11MN-SF-PREBS1
18,338300727,RETAINED EARNINGS,None, ,37.805965,-122.443577,2019-01-01 20:35:00.000,0.0,228.2,None,None,None,37,None,3,2,1,1,US,D11MN-SF-PREBS1
18,338303904,PACIFIC SNAPPER,None, ,37.501506,-122.484592,2019-01-01 20:35:00.000,0.0,177.5,None,None,None,37,None,3,7,2,2,US,None
3,338309000,YACHT LADY,0,WDA2527,37.672125,-122.380279,2019-01-01 20:35:00.000,0.0,None,None,5,15,37,3.0,0,0,0,0,US,None
18,338311146,CHALUTIER,None, ,37.797825,-122.394355,2019-01-01 20:35:00.000,.1,240.5,None,None,None,37,None,9,4,2,2,US,VTS11-SF-MTT1
18,338311357,FREEDOM 2,None, ,37.807504,-122.441642,2019-01-01 20:35:00.000,2.3,79.2,None,None,None,36,None,14,0,2,0,US,D11MN-SF-PTSBS1
18,338326777,GEMMA DEL MAR,None, ,37.780466,-122.386024,2019-01-01 20:35:00.000,0.0,None,None,None,None,36,None,13,0,0,2,US,None
1,366975760,ROYAL_PRINCE,0, ,37.809466,-122.415058,2019-01-01 20:35:00.000,0.0,311.4,None,0,15,99,0.0,8,17,6,3,US,D11MN-SF-BUSBS1
1,366985290,ROYAL STAR,0,WCY6432,37.809513,-122.412109,2019-01-01 20:35:00.000,0.0,61.4,None,0,1,60,2.4,10,20,5,5,US,VTS11-SF-WGE1
3,367165570,SAM,9173496,WDD5908,37.802795,-122.397637,2019-01-01 20:35:00.000,0.0,5.3,54,5,1,52,4.9,19,14,6,6,US,VTS08-PA-TXP2
1,367301480,VALOR,9409924,WDD8691,37.802472,-122.398278,2019-01-01 20:35:00.000,0.0,219.8,235,0,1,52,5.5,15,3,3,10,US,D11MN-SF-PTSBS1
18,367397440,SYMMETRY,None,WDE7772,37.781106,-122.384891,2019-01-01 20:35:00.000,0.0,243.8,None,None,None,36,None,8,6,2,2,US,D11MN-SF-PREBS1
1,367425230,CALIFORNIA SPIRIT,0,WDF2131,37.781457,-122.386506,2019-01-01 20:35:00.000,0.0,11.7,None,0,15,6,1.9,0,0,0,0,US,VTS11-SF-MTT1
3,367431840,AD ASTRA,0,WDF2783,37.502400,-122.480482,2019-01-01 20:35:00.000,0.0,None,177,5,3,36,1.2,3,5,1,1,US,None
18,367474730,LA DOLCE VITA,None,WDF6483,37.790432,-122.380723,2019-01-01 20:35:00.000,3.8,152.4,None,None,None,36,None,115,1,2,12,US,VTS11-SF-PSP
18,367521620,MAGRATHEA,None,WDG3019,37.685516,-122.362066,2019-01-01 20:35:00.000,4.5,17.2,None,None,None,36,None,11,0,2,1,US,None
18,367556560,HYPERFISH,None,WDG6398,37.808885,-122.417775,2019-01-01 20:35:00.000,0.0,None,None,None,None,30,None,3,9,2,2,US,D11MN-SF-PREBS1
18,367648130,BOATOPIA,None,WDJ9592,37.673330,-122.380182,2019-01-01 20:35:00.000,.4,214.9,None,None,None,36,None,6,5,3,0,US,D11MN-SF-EAGBS1
1,367733650,FIREBOAT 3,0,WDI7931,37.790496,-122.388262,2019-01-01 20:35:00.000,0.0,217.0,245,0,1,51,3.0,0,0,0,0,US,D11MN-SF-EAGBS1
18,367770220,INCOGNITO,None,WDJ3670,37.672807,-122.379767,2019-01-01 20:35:00.000,0.0,190.6,None,None,None,36,None,15,0,0,4,US,D11MN-SF-EAGBS1
3,367833000,CAPELLA,7223508,NBXO,37.748417,-122.379629,2019-01-01 20:35:00.000,0.0,274.3,None,5,1,70,7.5,45,243,11,21,US,D11MN-SF-PREBS1
1,368060190,P/V_GOLDEN_GATE,0,WDK4954,37.803027,-122.395859,2019-01-01 20:35:00.000,7.9,198.1,None,15,15,50,0.0,14,7,4,2,US,D11MN-SF-EAGBS1
3,368992000,ALGOL,7303205,NAMW,37.748042,-122.383173,2019-01-01 20:35:00.000,0.0,0.0,265,5,1,70,9.0,45,243,11,21,US,None
18,235088685,AC-RELIANCE,None,2EWE5,37.502348,-122.480944,2019-01-01 20:40:00.000,0.0,122.3,None,None,None,37,None,4,5,1,2,GB,D11MN-SF-EAGBS1
3,303865000,CG ASPEN,9259147,NTUG,37.808602,-122.360937,2019-01-01 20:40:00.000,0.0,267.7,177,5,0,55,4.0,21,47,9,5,US,VTS11-SF-WGE1
18,338109287,GRACE,None, ,37.780897,-122.387150,2019-01-01 20:40:00.000,0.0,72.6,None,None,None,36,None,11,3,2,2,US,None
18,338121671,CALLIOPE,None, ,37.796791,-122.388870,2019-01-01 20:40:00.000,6.1,108.2,None,None,None,37,None,4,8,4,1,US,None
18,338141808,FISHING LUHRS,None, ,37.501557,-122.481196,2019-01-01 20:40:00.000,0.0,0.0,None,None,None,37,None,7,5,3,1,US,None
18,338166398,LADY FISH,None, ,37.778585,-122.386940,2019-01-01 20:40:00.000,0.0,93.7,None,None,None,37,None,4,5,2,2,US,VTS11-SF-PSP
18,338167545,STARFIRE,None, ,37.502294,-122.484911,2019-01-01 20:40:00.000,0.0,94.2,None,None,None,36,None,6,6,2,2,US,D11MN-SF-EAGBS1
18,338171267,QUE SERA SERA,None, ,37.501581,-122.481519,2019-01-01 20:40:00.000,0.0,125.0,None,None,None,30,None,6,6,2,2,US,None
18,338186589,COASTAL MOON,None, ,37.780431,-122.386792,2019-01-01 20:40:00.000,0.0,115.4,None,None,None,36,None,13,0,4,0,US,D11MN-SF-EAGBS1
18,338186925,TYEE,None,WDI2971,37.502359,-122.480294,2019-01-01 20:40:00.000,0.0,67.6,None,None,None,30,None,3,6,1,2,US,D11MN-SF-EAGBS1
18,338189924,DARK SIDE,None, ,37.806585,-122.446009,2019-01-01 20:40:00.000,0.0,None,None,None,None,37,None,7,12,3,2,US,D11MN-SF-PTSBS1
18,338253266,ESKENAS,None, ,37.807373,-122.441247,2019-01-01 20:40:00.000,0.0,94.0,None,None,None,36,None,8,5,0,3,US,D11MN-SF-PREBS1
18,338300727,RETAINED EARNINGS,None, ,37.805973,-122.443577,2019-01-01 20:40:00.000,0.0,228.2,None,None,None,37,None,3,2,1,1,US,D11MN-SF-PREBS1
18,338303904,PACIFIC SNAPPER,None, ,37.501503,-122.484587,2019-01-01 20:40:00.000,0.0,177.5,None,None,None,37,None,3,7,2,2,US,None
3,338309000,YACHT LADY,0,WDA2527,37.672120,-122.380307,2019-01-01 20:40:00.000,0.0,None,None,5,15,37,3.0,0,0,0,0,US,None
18,338311146,CHALUTIER,None, ,37.797825,-122.394357,2019-01-01 20:40:00.000,.2,90.4,None,None,None,37,None,9,4,2,2,US,VTS11-SF-MTT1
18,338311357,FREEDOM 2,None, ,37.808564,-122.439380,2019-01-01 20:40:00.000,2.8,241.7,None,None,None,36,None,14,0,2,0,US,D11MN-SF-PTSBS1
18,338326777,GEMMA DEL MAR,None, ,37.780470,-122.386022,2019-01-01 20:40:00.000,0.0,None,None,None,None,36,None,13,0,0,2,US,None
1,366975760,ROYAL_PRINCE,0, ,37.809469,-122.415066,2019-01-01 20:40:00.000,0.0,309.1,None,0,15,99,0.0,8,17,6,3,US,D11MN-SF-BUSBS1
1,366985270,HARBOR EMPEROR,0,WCY6430,37.809704,-122.399140,2019-01-01 20:40:00.000,9.1,142.5,144,0,1,60,0.0,9,22,4,4,US,VTS11-SF-PTB
1,366985290,ROYAL STAR,0,WCY6432,37.809517,-122.412122,2019-01-01 20:40:00.000,0.0,26.9,None,0,1,60,2.4,10,20,5,5,US,VTS11-SF-WGE1
3,367165570,SAM,9173496,WDD5908,37.802794,-122.397639,2019-01-01 20:40:00.000,0.0,175.4,54,5,1,52,4.9,19,14,6,6,US,VTS08-PA-TXP2
1,367301480,VALOR,9409924,WDD8691,37.802479,-122.398257,2019-01-01 20:40:00.000,0.0,215.8,235,0,1,52,5.5,15,3,3,10,US,D11MN-SF-PTSBS1
18,367397440,SYMMETRY,None,WDE7772,37.781093,-122.384872,2019-01-01 20:40:00.000,0.0,0.0,None,None,None,36,None,8,6,2,2,US,D11MN-SF-PREBS1
1,367425230,CALIFORNIA SPIRIT,0,WDF2131,37.781452,-122.386507,2019-01-01 20:40:00.000,0.0,53.5,None,0,15,6,1.9,0,0,0,0,US,VTS11-SF-MTT1
3,367431840,AD ASTRA,0,WDF2783,37.502393,-122.480485,2019-01-01 20:40:00.000,0.0,None,178,5,3,36,1.2,3,5,1,1,US,None
18,367474730,LA DOLCE VITA,None,WDF6483,37.792543,-122.380008,2019-01-01 20:40:00.000,4.2,110.6,None,None,None,36,None,115,1,2,12,US,VTS11-SF-PSP
18,367556560,HYPERFISH,None,WDG6398,37.808884,-122.417779,2019-01-01 20:40:00.000,0.0,None,None,None,None,30,None,3,9,2,2,US,D11MN-SF-PREBS1
18,367648130,BOATOPIA,None,WDJ9592,37.672052,-122.378870,2019-01-01 20:40:00.000,3.7,147.5,None,None,None,36,None,6,5,3,0,US,D11MN-SF-EAGBS1
1,367733650,FIREBOAT 3,0,WDI7931,37.790486,-122.388267,2019-01-01 20:40:00.000,0.0,255.6,246,0,1,51,3.0,0,0,0,0,US,D11MN-SF-EAGBS1
18,367770220,INCOGNITO,None,WDJ3670,37.672833,-122.379772,2019-01-01 20:40:00.000,0.0,190.6,None,None,None,36,None,15,0,0,4,US,D11MN-SF-EAGBS1
3,367833000,CAPELLA,7223508,NBXO,37.748405,-122.379629,2019-01-01 20:40:00.000,0.0,274.3,None,5,1,70,7.5,45,243,11,21,US,D11MN-SF-PREBS1
3,368992000,ALGOL,7303205,NAMW,37.748052,-122.383164,2019-01-01 20:40:00.000,0.0,0.0,265,5,1,70,9.0,45,243,11,21,US,None
18,235088685,AC-RELIANCE,None,2EWE5,37.502340,-122.480909,2019-01-01 20:45:00.000,0.0,56.9,None,None,None,37,None,4,5,1,2,GB,D11MN-SF-EAGBS1
3,303865000,CG ASPEN,9259147,NTUG,37.808605,-122.360938,2019-01-01 20:45:00.000,0.0,267.0,177,5,0,55,4.0,21,47,9,5,US,VTS11-SF-WGE1
18,338109287,GRACE,None, ,37.780881,-122.387169,2019-01-01 20:45:00.000,0.0,195.0,None,None,None,36,None,11,3,2,2,US,None
18,338121671,CALLIOPE,None, ,37.800503,-122.379221,2019-01-01 20:45:00.000,6.9,53.6,None,None,None,37,None,4,8,4,1,US,None
18,338141808,FISHING LUHRS,None, ,37.501548,-122.481204,2019-01-01 20:45:00.000,0.0,0.0,None,None,None,37,None,7,5,3,1,US,None
18,338142695,MISS PERCEPTION,None, ,37.640806,-122.414679,2019-01-01 20:45:00.000,.1,None,None,None,None,37,None,2,0,0,0,US,VTS11-SF-PSP
18,338166398,LADY FISH,None, ,37.778582,-122.386944,2019-01-01 20:45:00.000,0.0,85.7,None,None,None,37,None,4,5,2,2,US,VTS11-SF-PSP
18,338167545,STARFIRE,None, ,37.502287,-122.484905,2019-01-01 20:45:00.000,0.0,94.2,None,None,None,36,None,6,6,2,2,US,D11MN-SF-EAGBS1
18,338186589,COASTAL MOON,None, ,37.780425,-122.386777,2019-01-01 20:45:00.000,0.0,115.4,None,None,None,36,None,13,0,4,0,US,D11MN-SF-EAGBS1
18,338186925,TYEE,None,WDI2971,37.502356,-122.480297,2019-01-01 20:45:00.000,0.0,67.6,None,None,None,30,None,3,6,1,2,US,D11MN-SF-EAGBS1
18,338189924,DARK SIDE,None, ,37.806610,-122.445998,2019-01-01 20:45:00.000,0.0,None,None,None,None,37,None,7,12,3,2,US,D11MN-SF-PTSBS1
18,338253266,ESKENAS,None, ,37.807363,-122.441254,2019-01-01 20:45:00.000,0.0,94.0,None,None,None,36,None,8,5,0,3,US,D11MN-SF-PREBS1
18,338303904,PACIFIC SNAPPER,None, ,37.501502,-122.484589,2019-01-01 20:45:00.000,0.0,177.5,None,None,None,37,None,3,7,2,2,US,None
3,338309000,YACHT LADY,0,WDA2527,37.672111,-122.380271,2019-01-01 20:45:00.000,0.0,None,None,5,15,37,3.0,0,0,0,0,US,None
18,338311146,CHALUTIER,None, ,37.797823,-122.394362,2019-01-01 20:45:00.000,0.0,62.0,None,None,None,37,None,9,4,2,2,US,VTS11-SF-MTT1
18,338311357,FREEDOM 2,None, ,37.809947,-122.445110,2019-01-01 20:45:00.000,4.4,278.7,None,None,None,36,None,14,0,2,0,US,D11MN-SF-PTSBS1
18,338326777,GEMMA DEL MAR,None, ,37.780457,-122.386008,2019-01-01 20:45:00.000,0.0,None,None,None,None,36,None,13,0,0,2,US,None
1,366975760,ROYAL_PRINCE,0, ,37.809485,-122.415052,2019-01-01 20:45:00.000,0.0,341.5,None,0,15,99,0.0,8,17,6,3,US,D11MN-SF-BUSBS1
1,366985270,HARBOR EMPEROR,0,WCY6430,37.807481,-122.398090,2019-01-01 20:45:00.000,9.3,280.5,281,0,1,60,0.0,9,22,4,4,US,VTS11-SF-PTB
1,366985290,ROYAL STAR,0,WCY6432,37.809520,-122.412119,2019-01-01 20:45:00.000,0.0,26.9,None,0,1,60,2.4,10,20,5,5,US,VTS11-SF-WGE1
3,367165570,SAM,9173496,WDD5908,37.802782,-122.397672,2019-01-01 20:45:00.000,0.0,337.0,54,5,1,52,4.9,19,14,6,6,US,VTS08-PA-TXP2
1,367301480,VALOR,9409924,WDD8691,37.802471,-122.398285,2019-01-01 20:45:00.000,0.0,223.7,235,0,1,52,5.5,15,3,3,10,US,D11MN-SF-PTSBS1
18,367397440,SYMMETRY,None,WDE7772,37.779153,-122.384828,2019-01-01 20:45:00.000,2.0,200.0,None,None,None,36,None,8,6,2,2,US,D11MN-SF-PREBS1
1,367425230,CALIFORNIA SPIRIT,0,WDF2131,37.781459,-122.386505,2019-01-01 20:45:00.000,0.0,7.3,None,0,15,6,1.9,0,0,0,0,US,VTS11-SF-MTT1
18,367474730,LA DOLCE VITA,None,WDF6483,37.795223,-122.374937,2019-01-01 20:45:00.000,5.0,91.5,None,None,None,36,None,115,1,2,12,US,VTS11-SF-PSP
18,367556560,HYPERFISH,None,WDG6398,37.808876,-122.417777,2019-01-01 20:45:00.000,0.0,None,None,None,None,30,None,3,9,2,2,US,D11MN-SF-PREBS1
